,player_name,win,lost,match_played,total_win_percentage,total_lost_percentage
0,A Aguilar,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
1,A Benson,1.0,1.0,2.0,0.5,0.5
2,A Caulfield,0.0,1.0,1.0,0.0,1.0
3,A Hall,0.0,1.0,1.0,0.0,1.0
4,A Hernandez,0.0,2.0,2.0,0.0,1.0
5,A Mizuno,0.0,1.0,1.0,0.0,1.0
6,A Noffat,0.0,1.0,1.0,0.0,1.0
7,Aaro Pollanen,0.0,1.0,1.0,0.0,1.0
8,Aaron Addison,2.0,9.0,11.0,0.18181818181818182,0.8181818181818182
9,Aaron Badart,0.0,2.0,2.0,0.0,1.0
10,Aaron Cohen,0.0,1.0,1.0,0.0,1.0
11,Aaron De Leon,0.0,1.0,1.0,0.0,1.0
12,Aaron Krickstein,1.0,3.0,4.0,0.25,0.75
13,Aaron Marchetti,0.0,1.0,1.0,0.0,1.0
14,Aaron Yovan,0.0,1.0,1.0,0.0,1.0
15,Abd Hazli Bin Zainuddin,0.0,2.0,2.0,0.0,1.0
16,Abdelkader Benabdellah,0.0,1.0,1.0,0.0,1.0
17,Abdul Hamid Makhkamov,0.0,7.0,7.0,0.0,1.0
18,Abdul Kahar Mim,1.0,4.0,5.0,0.2,0.8
19,Abdul Khalek Nadini,1.0,6.0,7.0,0.14285714285714285,0.8571428571428571
20,Abdulla Al Jufairi,0.0,1.0,1.0,0.0,1.0
21,Abdulla Al Mohamoud,0.0,1.0,1.0,0.0,1.0
22,Abdulla Hajji,0.0,1.0,1.0,0.0,1.0
23,Abdullah Maqdas,0.0,7.0,7.0,0.0,1.0
24,Abdullah Shannan Alharrasi,0.0,2.0,2.0,0.0,1.0
25,Abdulrahman Al Harib,0.0,3.0,3.0,0.0,1.0
26,Abdulrahman Al Janahi,0.0,1.0,1.0,0.0,1.0
27,Abduvoris Saitmukhamedov,0.0,2.0,2.0,0.0,1.0
28,Abhijeet Tiwari,0.0,2.0,2.0,0.0,1.0
29,Abhinav Sanjeev Shanmugam,8.0,8.0,16.0,0.5,0.5
30,Abraham Gonzalez Jimenez,0.0,2.0,2.0,0.0,1.0
31,Abraham Souza,0.0,1.0,1.0,0.0,1.0
32,Abror Isakov,1.0,3.0,4.0,0.25,0.75
33,Ace Matias,0.0,1.0,1.0,0.0,1.0
34,Adam Anderson,5.0,8.0,13.0,0.38461538461538464,0.6153846153846154
35,Adam Bronka,0.0,1.0,1.0,0.0,1.0
36,Adam Chadaj,36.0,64.0,100.0,0.36,0.64
37,Adam Davidson,0.0,1.0,1.0,0.0,1.0
38,Adam El Mihdawy,21.0,51.0,72.0,0.2916666666666667,0.7083333333333334
39,Adam Fass,0.0,5.0,5.0,0.0,1.0
40,Adam Feeney,39.0,65.0,104.0,0.375,0.625
41,Adam Gustavsson,0.0,1.0,1.0,0.0,1.0
42,Adam Hubble,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
43,Adam Jaya,0.0,1.0,1.0,0.0,1.0
44,Adam Jones,0.0,1.0,1.0,0.0,1.0
45,Adam Jurajda,0.0,1.0,1.0,0.0,1.0
46,Adam Kellner,9.0,19.0,28.0,0.32142857142857145,0.6785714285714286
47,Adam Kennedy,4.0,7.0,11.0,0.36363636363636365,0.6363636363636364
48,Adam Lee,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
49,Adam Lownsbrough,0.0,3.0,3.0,0.0,1.0
50,Adam Majchrowicz,0.0,8.0,8.0,0.0,1.0
51,Adam Malik,1.0,12.0,13.0,0.07692307692307693,0.9230769230769231
52,Adam Moundir,0.0,2.0,2.0,0.0,1.0
53,Adam Nagoudi,0.0,1.0,1.0,0.0,1.0
54,Adam Pavlasek,151.0,120.0,271.0,0.5571955719557196,0.44280442804428044
55,Adam Peterson,5.0,9.0,14.0,0.35714285714285715,0.6428571428571429
56,Adam Sanjurjo Hermida,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
57,Adam Skrzypczak,1.0,4.0,5.0,0.2,0.8
58,Adam Taylor,0.0,2.0,2.0,0.0,1.0
59,Adam Thompson,0.0,5.0,5.0,0.0,1.0
60,Adam Thornton Brown,0.0,3.0,3.0,0.0,1.0
61,Adam Vejmelka,12.0,49.0,61.0,0.19672131147540983,0.8032786885245902
62,Adam Walton,0.0,3.0,3.0,0.0,1.0
63,Adar Sumarno,0.0,1.0,1.0,0.0,1.0
64,Adelchi Virgili,16.0,29.0,45.0,0.35555555555555557,0.6444444444444445
65,Adem Ozmeral,0.0,4.0,4.0,0.0,1.0
66,Adhan Hissam El Effendi,0.0,1.0,1.0,0.0,1.0
67,Adi Kremer,0.0,1.0,1.0,0.0,1.0
68,Adil Kalyanpur,0.0,6.0,6.0,0.0,1.0
69,Adil Karimov,0.0,1.0,1.0,0.0,1.0
70,Adil Shamasdin,0.0,2.0,2.0,0.0,1.0
71,Adirek Kundarnpinitvon,0.0,1.0,1.0,0.0,1.0
72,Aditya Deswal,0.0,2.0,2.0,0.0,1.0
73,Adli El Shafei,0.0,2.0,2.0,0.0,1.0
74,Admir Kalender,0.0,3.0,3.0,0.0,1.0
75,Adnan Al Mahmoud,0.0,2.0,2.0,0.0,1.0
76,Adolf Musil,1.0,1.0,2.0,0.5,0.5
77,Adolfo Gomez Pinter,0.0,2.0,2.0,0.0,1.0
78,Adolfo Gonzalez,7.0,5.0,12.0,0.5833333333333334,0.4166666666666667
79,Adria Soriano Barrera,0.0,1.0,1.0,0.0,1.0
80,Adrian Andreev,12.0,16.0,28.0,0.42857142857142855,0.5714285714285714
81,Adrian Andrzejczuk,1.0,4.0,5.0,0.2,0.8
82,Adrian Bodmer,5.0,12.0,17.0,0.29411764705882354,0.7058823529411765
83,Adrian Cruciat,56.0,71.0,127.0,0.4409448818897638,0.5590551181102362
84,Adrian Fernandez,0.0,1.0,1.0,0.0,1.0
85,Adrian Garcia,149.0,161.0,310.0,0.4806451612903226,0.5193548387096775
86,Adrian Gavrila,0.0,2.0,2.0,0.0,1.0
87,Adrian Mannarino,248.0,125.0,373.0,0.6648793565683646,0.3351206434316354
88,Adrian Marcu,11.0,11.0,22.0,0.5,0.5
89,Adrian Marin Dancescu,0.0,4.0,4.0,0.0,1.0
90,Adrian Menendez Maceiras,352.0,345.0,697.0,0.5050215208034433,0.4949784791965567
91,Adrian Morgan,0.0,1.0,1.0,0.0,1.0
92,Adrian Obert,0.0,2.0,2.0,0.0,1.0
93,Adrian Oetzbach,1.0,1.0,2.0,0.5,0.5
94,Adrian Panman,0.0,1.0,1.0,0.0,1.0
95,Adrian Sikora,21.0,42.0,63.0,0.3333333333333333,0.6666666666666666
96,Adrian Targett,2.0,6.0,8.0,0.25,0.75
97,Adrian Ungur,330.0,263.0,593.0,0.5564924114671164,0.44350758853288363
98,Adrian Voinea,68.0,47.0,115.0,0.591304347826087,0.40869565217391307
99,Adriano Albanesi,0.0,4.0,4.0,0.0,1.0
100,Adriano Biasella,1.0,7.0,8.0,0.125,0.875
101,Adriano Ferreira,26.0,38.0,64.0,0.40625,0.59375
102,Adriano Panatta,14.0,6.0,20.0,0.7,0.3
103,Adriano Quinti,0.0,1.0,1.0,0.0,1.0
104,Adrians Zguns,1.0,1.0,2.0,0.5,0.5
105,Adrien Bossel,59.0,86.0,145.0,0.4068965517241379,0.593103448275862
106,Adrien Puget,3.0,5.0,8.0,0.375,0.625
107,Afizal Abu Othman,0.0,1.0,1.0,0.0,1.0
108,Agustin Boje Ordonez,5.0,15.0,20.0,0.25,0.75
109,Agustin Calleri,119.0,60.0,179.0,0.664804469273743,0.33519553072625696
110,Agustin Garizzio,27.0,36.0,63.0,0.42857142857142855,0.5714285714285714
111,Agustin Moreno,42.0,49.0,91.0,0.46153846153846156,0.5384615384615384
112,Agustin Picco,0.0,1.0,1.0,0.0,1.0
113,Agustin Suarez Gonzalez,0.0,1.0,1.0,0.0,1.0
114,Agustin Tarantino,4.0,10.0,14.0,0.2857142857142857,0.7142857142857143
115,Agustin Velotti,160.0,165.0,325.0,0.49230769230769234,0.5076923076923077
116,Ahmad Rabeea,0.0,1.0,1.0,0.0,1.0
117,Ahmed Abdrabuh,0.0,2.0,2.0,0.0,1.0
118,Ahmed Deedat Abdul Razak,1.0,4.0,5.0,0.2,0.8
119,Ahmed El Mehelmy,4.0,9.0,13.0,0.3076923076923077,0.6923076923076923
120,Ahmed El Menshawy,0.0,1.0,1.0,0.0,1.0
121,Ahmed El Tabakh,0.0,1.0,1.0,0.0,1.0
122,Ahmed Moumni,0.0,1.0,1.0,0.0,1.0
123,Aidan Mchugh,13.0,17.0,30.0,0.43333333333333335,0.5666666666666667
124,Aidynbek Rakhishev,0.0,1.0,1.0,0.0,1.0
125,Aisam Ul Haq Qureshi,128.0,145.00689655172414,273.00689655172414,0.4688526246652857,0.5311473753347143
126,Aitor Aramburu,1.0,4.0,5.0,0.2,0.8
127,Aitor Zubiarrain,0.0,3.0,3.0,0.0,1.0
128,Aivaras Balzekas,0.0,1.0,1.0,0.0,1.0
129,Ajai Selvaraj,0.0,4.0,4.0,0.0,1.0
130,Ajeet Rai,0.0,2.0,2.0,0.0,1.0
131,Akanit Pumjit,0.0,1.0,1.0,0.0,1.0
132,Akanji Enitan,0.0,2.0,2.0,0.0,1.0
133,Akash Gujrati,0.0,1.0,1.0,0.0,1.0
134,Akash Lamba,0.0,1.0,1.0,0.0,1.0
135,Akash Wagh,1.0,5.0,6.0,0.16666666666666666,0.8333333333333334
136,Akbar Taheri,0.0,2.0,2.0,0.0,1.0
137,Aki Rahunen,22.0,22.0,44.0,0.5,0.5
138,Akifumi Machidori,0.0,1.0,1.0,0.0,1.0
139,Akinori Naguro,0.0,3.0,3.0,0.0,1.0
140,Akira Kawaguchi,0.0,1.0,1.0,0.0,1.0
141,Akira Matsushita,2.0,2.0,4.0,0.5,0.5
142,Akira Santillan,113.0,111.0,224.0,0.5044642857142857,0.4955357142857143
143,Akmal Sharipov,0.0,4.0,4.0,0.0,1.0
144,Akram El Sallaly,0.0,1.0,1.0,0.0,1.0
145,Akshai Misra,1.0,1.0,2.0,0.5,0.5
146,Akshay Vishal Rao,0.0,1.0,1.0,0.0,1.0
147,Al Parker,5.0,6.0,11.0,0.45454545454545453,0.5454545454545454
148,Alaaddin Karagoz,1.0,10.0,11.0,0.09090909090909091,0.9090909090909091
149,Alain Boucher,1.0,1.0,2.0,0.5,0.5
150,Alain Brichant,1.0,6.0,7.0,0.14285714285714285,0.8571428571428571
151,Alain Lemaitre,3.0,4.0,7.0,0.42857142857142855,0.5714285714285714
152,Alain Schott,1.0,3.0,4.0,0.25,0.75
153,Alan Barg,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
154,Alan Fernando Rubio Fierros,0.0,3.0,3.0,0.0,1.0
155,Alan Gadjiev,0.0,3.0,3.0,0.0,1.0
156,Alan Kohen,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
157,Alan Mackin,34.0,55.0,89.0,0.38202247191011235,0.6179775280898876
158,Alan Nunez Aguilera,0.0,3.0,3.0,0.0,1.0
159,Alan Sau Franco,0.0,2.0,2.0,0.0,1.0
160,Alan Tunik,0.0,1.0,1.0,0.0,1.0
161,Alan Waldman,0.0,3.0,3.0,0.0,1.0
162,Alan Wright,0.0,1.0,1.0,0.0,1.0
163,Aland Sanson,0.0,1.0,1.0,0.0,1.0
164,Alastair Gray,1.0,8.0,9.0,0.1111111111111111,0.8888888888888888
165,Alban Meuffels,2.0,6.0,8.0,0.25,0.75
166,Albano Galan,0.0,2.0,2.0,0.0,1.0
167,Albano Olivetti,75.0,75.0,150.0,0.5,0.5
168,Albert Alcaraz Ivorra,3.0,7.0,10.0,0.3,0.7
169,Albert Brice,0.0,1.0,1.0,0.0,1.0
170,Albert Chang,63.0,58.0,121.0,0.5206611570247934,0.4793388429752066
171,Albert Costa,22.0,12.0,34.0,0.6470588235294118,0.35294117647058826
172,Albert Loncaric,0.0,1.0,1.0,0.0,1.0
173,Albert Montanes,246.0,159.0,405.0,0.6074074074074074,0.3925925925925926
174,Albert Portas,217.0,120.0,337.0,0.6439169139465876,0.3560830860534125
175,Albert Ramos,217.0,106.0,323.0,0.6718266253869969,0.3281733746130031
176,Alberto Barroso Campos,0.0,3.0,3.0,0.0,1.0
177,Alberto Berasategui,96.0,49.0,145.0,0.6620689655172414,0.33793103448275863
178,Alberto Brause,0.0,2.0,2.0,0.0,1.0
179,Alberto Brizzi,93.0,129.0,222.0,0.4189189189189189,0.581081081081081
180,Alberto Cammarata,0.0,1.0,1.0,0.0,1.0
181,Alberto Cristofaro,0.0,1.0,1.0,0.0,1.0
182,Alberto Francis,24.0,42.0,66.0,0.36363636363636365,0.6363636363636364
183,Alberto Giraudo,4.0,12.0,16.0,0.25,0.75
184,Alberto Gutierrez G230,0.0,1.0,1.0,0.0,1.0
185,Alberto Koffman,0.0,2.0,2.0,0.0,1.0
186,Alberto Kulmann,0.0,1.0,1.0,0.0,1.0
187,Alberto Lim,0.0,1.0,1.0,0.0,1.0
188,Alberto Mancini,40.0,21.0,61.0,0.6557377049180327,0.3442622950819672
189,Alberto Martin,217.0,139.0,356.0,0.6095505617977528,0.3904494382022472
190,Alberto Martorell,2.0,3.0,5.0,0.4,0.6
191,Alberto Paris,5.0,29.0,34.0,0.14705882352941177,0.8529411764705882
192,Alberto Rodriguez Cervantes,0.0,1.0,1.0,0.0,1.0
193,Alberto Romero De Avila Senise,5.0,6.0,11.0,0.45454545454545453,0.5454545454545454
194,Alberto Tous,51.0,31.0,82.0,0.6219512195121951,0.3780487804878049
195,Aldin Setkic,131.0,189.0,320.0,0.409375,0.590625
196,Alec Adamson,0.0,3.0,3.0,0.0,1.0
197,Alec Beckley,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
198,Alec Deckers,0.0,1.0,1.0,0.0,1.0
199,Aleco Preovolas,1.0,1.0,2.0,0.5,0.5
200,Alejandro Aramburu,65.0,116.0,181.0,0.35911602209944754,0.6408839779005525
201,Alejandro Augusto Bueno,0.0,1.0,1.0,0.0,1.0
202,Alejandro Cabrera,0.0,1.0,1.0,0.0,1.0
203,Alejandro Cerundolo,6.0,7.0,13.0,0.46153846153846156,0.5384615384615384
204,Alejandro Cortes,5.0,11.0,16.0,0.3125,0.6875
205,Alejandro Davidovich Fokina,90.0,47.0,137.0,0.656934306569343,0.34306569343065696
206,Alejandro Fabbri,11.0,37.0,48.0,0.22916666666666666,0.7708333333333334
207,Alejandro Falla,296.0,178.0,474.0,0.6244725738396625,0.3755274261603376
208,Alejandro Ganzabal,47.0,33.0,80.0,0.5875,0.4125
209,Alejandro Gattiker,15.0,17.0,32.0,0.46875,0.53125
210,Alejandro Gomez Gb42,37.0,43.0,80.0,0.4625,0.5375
211,Alejandro Gonzalez,250.0,234.0,484.0,0.5165289256198347,0.4834710743801653
212,Alejandro Hernandez,158.0,162.0,320.0,0.49375,0.50625
213,Alejandro Hoyos Franco,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
214,Alejandro Jose Gomez Estrada,0.0,1.0,1.0,0.0,1.0
215,Alejandro Kon,0.0,7.0,7.0,0.0,1.0
216,Alejandro Mendoza,2.0,24.0,26.0,0.07692307692307693,0.9230769230769231
217,Alejandro Moreno Figueroa,0.0,4.0,4.0,0.0,1.0
218,Alejandro Moro Canas,3.0,4.0,7.0,0.42857142857142855,0.5714285714285714
219,Alejandro Olivera,0.0,2.0,2.0,0.0,1.0
220,Alejandro Olmedo,0.0,1.0,1.0,0.0,1.0
221,Alejandro Pierola,45.0,30.0,75.0,0.6,0.4
222,Alejandro Ramos,1.0,1.0,2.0,0.5,0.5
223,Alejandro Tabilo,85.0,64.0,149.0,0.5704697986577181,0.42953020134228187
224,Alejandro Vargas Garcia,0.0,2.0,2.0,0.0,1.0
225,Alejo Apud,0.0,2.0,2.0,0.0,1.0
226,Alejo Mancisidor,43.0,42.0,85.0,0.5058823529411764,0.49411764705882355
227,Alejo Vilaro,0.0,4.0,4.0,0.0,1.0
228,Aleksandar Cucuz,0.0,1.0,1.0,0.0,1.0
229,Aleksandar Grubin,0.0,1.0,1.0,0.0,1.0
230,Aleksandar Jerinkic,0.0,2.0,2.0,0.0,1.0
231,Aleksandar Kalezic,0.0,1.0,1.0,0.0,1.0
232,Aleksandar Kitinov,3.0,14.0,17.0,0.17647058823529413,0.8235294117647058
233,Aleksandar Kovacevic,25.0,31.0,56.0,0.44642857142857145,0.5535714285714286
234,Aleksandar Maric,0.0,7.0,7.0,0.0,1.0
235,Aleksandar Vlaski,13.0,17.0,30.0,0.43333333333333335,0.5666666666666667
236,Aleksandar Vukic,112.0,88.0,200.0,0.56,0.44
237,Aleksander Mierzwinski,0.0,1.0,1.0,0.0,1.0
238,Aleksander Orlikowski,0.0,1.0,1.0,0.0,1.0
239,Aleksander Slovic,0.0,2.0,2.0,0.0,1.0
240,Aleksander Vasin,0.0,2.0,2.0,0.0,1.0
241,Aleksander Woznicki,0.0,1.0,1.0,0.0,1.0
242,Aleksandr Agafonov,0.0,3.0,3.0,0.0,1.0
243,Aleksandr Braynin,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
244,Aleksandr Mityaev,0.0,1.0,1.0,0.0,1.0
245,Aleksandr Nedovyesov,227.0,187.0,414.0,0.5483091787439613,0.45169082125603865
246,Aleksandre Metreveli,11.0,24.0,35.0,0.3142857142857143,0.6857142857142857
247,Aleksei Khomich,0.0,2.0,2.0,0.0,1.0
248,Aleksey Malajko,0.0,1.0,1.0,0.0,1.0
249,Aleksi Lofman,0.0,3.0,3.0,0.0,1.0
250,Alen Avidzba,18.0,31.0,49.0,0.3673469387755102,0.6326530612244898
251,Alen Bisevac,2.0,2.0,4.0,0.5,0.5
252,Alen Mujakic,0.0,1.0,1.0,0.0,1.0
253,Alen Rogic Hadzalic,0.0,1.0,1.0,0.0,1.0
254,Ales Plesnicar,0.0,1.0,1.0,0.0,1.0
255,Alessandro Accardo,3.0,10.0,13.0,0.23076923076923078,0.7692307692307693
256,Alessandro Baldoni,6.0,15.0,21.0,0.2857142857142857,0.7142857142857143
257,Alessandro Bega,62.0,110.0,172.0,0.36046511627906974,0.6395348837209303
258,Alessandro Camarco,2.0,6.0,8.0,0.25,0.75
259,Alessandro Ceppellini,0.0,3.0,3.0,0.0,1.0
260,Alessandro Coppini,0.0,5.0,5.0,0.0,1.0
261,Alessandro Cortegiani,0.0,2.0,2.0,0.0,1.0
262,Alessandro Da Col,3.0,14.0,17.0,0.17647058823529413,0.8235294117647058
263,Alessandro Dalboni,3.0,11.0,14.0,0.21428571428571427,0.7857142857142857
264,Alessandro Damiano Ventre,1.0,1.0,2.0,0.5,0.5
265,Alessandro De Minicis,59.0,73.0,132.0,0.44696969696969696,0.553030303030303
266,Alessandro Giannessi,252.0,240.0,492.0,0.5121951219512195,0.4878048780487805
267,Alessandro Guevara,0.0,1.0,1.0,0.0,1.0
268,Alessandro Ingarao,0.0,1.0,1.0,0.0,1.0
269,Alessandro Luisi,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
270,Alessandro Motti,3.0,16.0,19.0,0.15789473684210525,0.8421052631578947
271,Alessandro Petrone,7.0,16.0,23.0,0.30434782608695654,0.6956521739130435
272,Alessandro Piccari,1.0,5.0,6.0,0.16666666666666666,0.8333333333333334
273,Alessandro Procopio,0.0,1.0,1.0,0.0,1.0
274,Alessandro Ragazzi,0.0,1.0,1.0,0.0,1.0
275,Alessandro Torrisi,0.0,1.0,1.0,0.0,1.0
276,Alessio De Bernardis,0.0,1.0,1.0,0.0,1.0
277,Alessio Di Mauro,295.00338983050847,252.00396825396825,547.0073580844767,0.5393042442126526,0.46069575578734756
278,Alessio Torresi,1.0,1.0,2.0,0.5,0.5
279,Alex Antonitsch,95.0,68.0,163.0,0.5828220858895705,0.4171779141104294
280,Alex Bartlett,0.0,3.0,3.0,0.0,1.0
281,Alex Blumenberg,2.0,2.0,4.0,0.5,0.5
282,Alex Bogdanovic,227.0,208.00480769230768,435.0048076923077,0.5218333130712526,0.4781666869287475
283,Alex Bogomolov Jr,300.0,215.0,515.0,0.5825242718446602,0.4174757281553398
284,Alex Bolt,161.0,132.0,293.0,0.5494880546075085,0.45051194539249145
285,Alex Brenner,0.0,1.0,1.0,0.0,1.0
286,Alex Calatrava,204.0,172.0,376.0,0.5425531914893617,0.4574468085106383
287,Alex Clayton,0.0,5.0,5.0,0.0,1.0
288,Alex Corretja,28.0,23.0,51.0,0.5490196078431373,0.45098039215686275
289,Alex De Minaur,61.0,34.0,95.0,0.6421052631578947,0.35789473684210527
290,Alex Gasquez Mendoza,0.0,1.0,1.0,0.0,1.0
291,Alex Kim,64.0,41.0,105.0,0.6095238095238096,0.3904761904761905
292,Alex Kobelt,0.0,6.0,6.0,0.0,1.0
293,Alex Kuznetsov,262.0,248.0,510.0,0.5137254901960784,0.48627450980392156
294,Alex Lawson,4.0,16.0,20.0,0.2,0.8
295,Alex Lopez Moron,122.0,109.0,231.0,0.5281385281385281,0.47186147186147187
296,Alex Marti Pujolras,4.0,5.0,9.0,0.4444444444444444,0.5555555555555556
297,Alex Menichini,0.0,2.0,2.0,0.0,1.0
298,Alex Miotto,0.0,1.0,1.0,0.0,1.0
299,Alex Molcan,106.0,67.0,173.0,0.6127167630057804,0.3872832369942196
300,Alex Obrien,95.0,57.0,152.0,0.625,0.375
301,Alex Radulescu,58.0,51.0,109.0,0.5321100917431193,0.46788990825688076
302,Alex Roberman,0.0,1.0,1.0,0.0,1.0
303,Alex Roman,0.0,1.0,1.0,0.0,1.0
304,Alex Rybakov,42.0,39.0,81.0,0.5185185185185185,0.48148148148148145
305,Alex Satschko,11.0,40.0,51.0,0.21568627450980393,0.7843137254901961
306,Alex Stepanek,20.0,20.0,40.0,0.5,0.5
307,Alex Stone,0.0,1.0,1.0,0.0,1.0
308,Alex Theiler,0.0,2.0,2.0,0.0,1.0
309,Alex Vittur,0.0,1.0,1.0,0.0,1.0
310,Alex Witt,1.0,6.0,7.0,0.14285714285714285,0.8571428571428571
311,Alexandar Lazarov,13.0,15.0,28.0,0.4642857142857143,0.5357142857142857
312,Alexandar Lazov,24.0,27.0,51.0,0.47058823529411764,0.5294117647058824
313,Alexander Babanine,7.0,10.0,17.0,0.4117647058823529,0.5882352941176471
314,Alexander Boborykin,0.0,1.0,1.0,0.0,1.0
315,Alexander Braun,0.0,1.0,1.0,0.0,1.0
316,Alexander Brown,7.0,10.0,17.0,0.4117647058823529,0.5882352941176471
317,Alexander Bublik,125.0,82.0,207.0,0.6038647342995169,0.3961352657004831
318,Alexander Bury,28.0,38.0,66.0,0.42424242424242425,0.5757575757575758
319,Alexander Chen,0.0,1.0,1.0,0.0,1.0
320,Alexander Cozbinov,4.0,9.0,13.0,0.3076923076923077,0.6923076923076923
321,Alexander Crnokrak,5.0,9.0,14.0,0.35714285714285715,0.6428571428571429
322,Alexander Day,0.0,2.0,2.0,0.0,1.0
323,Alexander Domijan,2.0,16.0,18.0,0.1111111111111111,0.8888888888888888
324,Alexander Donski,1.0,3.0,4.0,0.25,0.75
325,Alexander Erler,17.0,29.0,46.0,0.3695652173913043,0.6304347826086957
326,Alexander Flock,33.03030303030303,55.018181818181816,88.04848484848485,0.3751376651982379,0.6248623348017621
327,Alexander Gilkas,0.0,1.0,1.0,0.0,1.0
328,Alexander Gornet,0.0,1.0,1.0,0.0,1.0
329,Alexander Hartman,0.0,7.0,7.0,0.0,1.0
330,Alexander Hizli,0.0,1.0,1.0,0.0,1.0
331,Alexander Jhun,0.0,1.0,1.0,0.0,1.0
332,Alexander Karpenko,0.0,1.0,1.0,0.0,1.0
333,Alexander Klintcharov,0.0,2.0,2.0,0.0,1.0
334,Alexander Knight,0.0,1.0,1.0,0.0,1.0
335,Alexander Krell,4.0,4.0,8.0,0.5,0.5
336,Alexander Kudryavtsev,271.0,250.0,521.0,0.5201535508637236,0.4798464491362764
337,Alexander Lebedev,0.0,4.0,4.0,0.0,1.0
338,Alexander Lindholm,0.0,6.0,6.0,0.0,1.0
339,Alexander Lindholm L174,0.0,1.0,1.0,0.0,1.0
340,Alexander Lobkov,28.0,54.0,82.0,0.34146341463414637,0.6585365853658537
341,Alexander Maarten Jong,0.0,1.0,1.0,0.0,1.0
342,Alexander Maltsev,0.0,1.0,1.0,0.0,1.0
343,Alexander Mannapov,1.0,3.0,4.0,0.25,0.75
344,Alexander Markin,5.0,5.0,10.0,0.5,0.5
345,Alexander Merino,1.0,6.0,7.0,0.14285714285714285,0.8571428571428571
346,Alexander Mronz,108.0,70.0,178.0,0.6067415730337079,0.39325842696629215
347,Alexander Nonnekes,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
348,Alexander Ovcharov,1.0,4.0,5.0,0.2,0.8
